transaction_id,customer_id,amount,transaction_date,product_category
9262,1769,80.55,2025-03-15,Streaming
9263,1769,103.56,2023-02-17,E-books
9264,1769,56.88,2023-02-07,Streaming
9265,1770,142.35,2024-05-11,E-books
9266,1771,95.69,2024-08-18,Streaming
9267,1772,98.18,2025-03-17,Cloud Storage
9268,1772,17.61,2024-04-08,Music
9269,1772,130.81,2023-12-13,Music
9270,1772,132.06,2024-03-03,Gaming
9271,1772,97.78,2025-04-09,Cloud Storage
9272,1773,99.25,2024-08-27,Streaming
9273,1773,135.4,2024-03-05,Gaming
9274,1773,93.84,2024-04-25,Music
9275,1773,18.15,2024-02-26,Music
9276,1774,116.82,2024-04-04,Music
9277,1774,93.48,2024-06-12,Streaming
9278,1774,87.77,2025-02-25,Gaming
9279,1774,111.5,2023-02-05,Gaming
9280,1774,139.2,2025-04-12,Music
9281,1774,89.16,2023-09-22,Streaming
9282,1774,117.68,2024-09-03,Streaming
9283,1775,141.12,2023-07-10,E-books
9284,1775,46.79,2024-11-12,Music
9285,1775,38.37,2024-10-05,Streaming
9286,1775,141.21,2024-07-13,Cloud Storage
9287,1775,110.09,2024-12-06,Music
9288,1775,58.26,2024-04-15,Streaming
9289,1775,75.41,2025-03-10,Gaming
9290,1776,38.69,2024-12-13,Streaming
9291,1777,94.41,2025-05-30,Gaming
9292,1777,25.77,2023-04-23,Gaming
9293,1778,125.52,2023-07-15,Cloud Storage
9294,1778,28.53,2024-01-09,E-books
9295,1778,90.28,2024-06-11,Gaming
9296,1778,26.98,2024-10-19,Gaming
9297,1779,134.8,2023-11-19,Cloud Storage
9298,1779,52.99,2023-10-02,Streaming
9299,1780,131.04,2024-07-04,Streaming
9300,1780,29.72,2024-04-20,Cloud Storage
9301,1780,81.44,2023-02-13,Streaming
9302,1781,48.55,2025-04-06,Music
9303,1781,73.24,2023-07-02,Cloud Storage
9304,1781,126.48,2024-04-18,Gaming
9305,1781,84.79,2025-01-05,Gaming
9306,1781,113.73,2024-01-05,E-books
9307,1781,33.84,2024-11-20,Streaming
9308,1781,11.96,2024-12-16,Streaming
9309,1782,135.2,2023-10-05,E-books
9310,1782,125.83,2025-02-15,Music
9311,1782,46.55,2024-03-27,Music
9312,1782,90.15,2024-06-16,Gaming
9313,1782,119.82,2023-06-27,E-books
9314,1782,71.31,2023-04-15,Gaming
9315,1782,131.32,2024-10-05,E-books
9316,1782,44.02,2025-02-02,E-books
9317,1783,86.09,2024-07-08,Gaming
9318,1783,14.08,2024-10-08,E-books
9319,1783,115.04,2023-05-05,Streaming
9320,1784,119.99,2023-10-06,E-books
9321,1784,110.69,2024-03-18,Gaming
9322,1784,105.3,2025-01-29,Gaming
9323,1784,76.96,2025-03-29,Gaming
9324,1784,130.53,2024-01-08,Music
9325,1784,136.04,2023-12-17,Music
9326,1784,130.41,2025-05-15,Cloud Storage
9327,1784,117.04,2024-05-10,E-books
9328,1785,21.81,2023-01-21,Music
9329,1785,35.26,2023-08-25,Cloud Storage
9330,1785,55.9,2024-12-18,Streaming
9331,1786,105.02,2023-07-25,Cloud Storage
9332,1786,12.08,2024-06-21,E-books
9333,1786,148.44,2025-02-12,Cloud Storage
9334,1786,66.69,2024-12-28,Streaming
9335,1786,83.2,2023-04-03,Music
9336,1786,20.19,2023-10-24,Music
9337,1786,55.83,2024-04-18,Gaming
9338,1787,143.68,2023-11-07,E-books
9339,1787,84.8,2023-07-02,Cloud Storage
9340,1787,42.93,2023-08-31,E-books
9341,1787,85.86,2023-03-20,E-books
9342,1787,131.53,2024-12-19,Music
9343,1787,134.9,2025-04-22,Cloud Storage
9344,1787,121.77,2023-09-19,Music
9345,1787,102.72,2023-11-22,Gaming
9346,1787,146.5,2023-09-26,Cloud Storage
9347,1787,81.03,2024-08-05,Music
9348,1788,133.55,2024-06-19,E-books
9349,1788,81.71,2023-08-25,Streeming
9350,1788,100.62,2024-08-13,Cloud Storage
9351,1788,73.26,2023-11-19,E-books
9352,1788,74.1,2023-02-21,Streaming
9353,1789,22.83,2024-11-28,Music
9354,1789,135.33,2024-04-14,Gaming
9355,1789,64.67,2024-11-11,E-books
9356,1789,117.68,2023-07-28,Music
9357,1789,13.67,2023-09-08,Gaming
9358,1789,48.49,2023-03-24,Streaming
9359,1789,144.89,2025-03-26,Gaming
9360,1789,79.29,2023-12-03,Gaming
9361,1790,85.88,2023-08-31,E-books
9362,1790,138.14,2023-12-30,Gaming
9363,1790,110.6,2024-12-24,Music
9364,1790,54.82,2023-10-18,Music
9365,1790,79.15,2023-04-24,Streaming
9366,1790,120.67,2023-12-03,Cloud Storage
9367,1790,105.42,2025-05-30,Gaming
9368,1791,105.53,2023-03-11,Music
9369,1791,61.62,2023-06-18,Cloud Storage
9370,1791,133.62,2023-07-21,Cloud Storage
9371,1792,63.33,2023-09-04,Cloud Storage
9372,1792,105.99,2023-10-26,Streaming
9373,1792,,2025-01-23,Music
9374,1792,49.14,2023-11-23,Music
9375,1792,118.97,2024-06-14,Cloud Storage
9376,1792,47.57,2024-11-25,E-books
9377,1792,65.04,2023-10-01,Gaming
9378,1793,29.65,2023-02-04,E-books
9379,1793,51.18,2023-08-16,Music
9380,1793,98.75,2025-01-14,Clud Storage
9381,1793,113.51,2023-01-14,Cloud Storage
9382,1794,126.24,2024-10-15,Music
9383,1794,86.47,2023-10-22,Streaming
9384,1794,57.63,2024-12-13,Cloud Storage
9385,1794,21.14,2023-07-04,Cloud Storage
9386,1794,36.12,2023-04-12,Cloud Storage
9387,1794,111.14,2024-01-22,Music
9388,1794,137.95,2024-06-13,Gaming
9389,1795,145.61,2024-12-06,Gaming
9390,1795,142.45,2024-10-16,Music
9391,1795,58.07,2023-09-16,Cloud Storage
9392,1796,41.3,2023-12-31,Streaming
9393,1796,88.39,2024-04-25,Cloud Storage
9394,1797,13.59,2023-08-08,Gaming
9395,1797,,2024-04-30,E-books
9396,1797,55.41,2023-09-14,Cloud Storage
9397,1797,115.84,2023-03-31,Cloud Storage
9398,1797,125.48,2024-10-13,Streaming
9399,1797,37.18,2023-08-26,E-books
9400,1798,132.89,2023-12-23,E-books
9401,1798,20.43,2023-01-29,Streaming
9402,1799,93.86,2024-12-13,Streaming
9403,1799,37.88,2023-01-28,Cloud Storage
9404,1799,91.48,2024-08-28,Streaming
9405,1799,22.04,2024-05-23,Music
9406,1799,65.23,2025-03-01,Cloud Storage
9407,1799,51.11,2025-02-09,Cloud Storage
9408,1799,125.86,2024-11-04,Streaming
9409,1799,40.32,2024-12-04,Cloud Storage
9410,1800,134.05,2023-02-13,Gaming
9411,1800,76.62,2023-01-15,E-books
9412,1800,23.63,2023-03-05,Gaming
9413,1800,72.63,2024-07-10,Streaming
9414,1800,12.25,2023-09-03,Cloud Storage
9415,1800,143.38,2024-12-28,Streaming
9416,1800,49.69,2023-04-03,Streaming
9417,1800,14.93,2024-06-02,Music
9418,1800,73.93,2023-09-08,E-books
9419,1800,142.72,2025-01-26,E-books
9420,1801,76.2,2025-03-30,E-books
9421,1801,112.55,2025-01-16,Gaming
9422,1801,10.94,2024-05-26,Music
9423,1801,42.9,2023-12-21,E-books
9424,1801,88.09,2023-04-06,Cloud Storage
9425,1801,66.31,2025-01-10,Cloud Storage
9426,1801,88.04,2023-02-22,Gaming
9427,1801,68.25,2024-07-02,E-books
9428,1801,80.9,2023-03-11,Gaming
9429,1802,71.91,2024-07-29,Music
9430,1802,29.35,2023-06-07,Cloud Storage
9431,1802,81.43,2023-05-03,
9432,1802,85.79,2024-06-17,E-books
9433,1802,69.08,2024-05-23,Cloud Storage
9434,1802,120.27,2023-01-20,E-books
9435,1802,50.32,2024-01-02,Music
9436,1802,52.64,2023-09-09,Streaming
9437,1802,145.47,2023-02-19,Gaming
9438,1803,13.56,2025-05-24,Streaming
9439,1803,16.0,2023-03-02,Cloud Storage
9440,1803,62.15,2024-10-07,E-books
9441,1803,100.63,2024-10-05,Streaming
9442,1803,144.18,2025-01-16,Streaming
9443,1803,121.9,2024-07-10,Streaming
9444,1804,10.78,2024-06-16,Gaming
9445,1804,14.73,2024-11-03,Gaming
9446,1804,87.78,2024-11-25,Streaming
9447,1804,49.75,2024-08-12,E-books
9448,1805,96.37,2024-04-30,E-books
9449,1805,96.79,2023-05-28,Gaming
9450,1805,30.17,2023-01-11,Music
9451,1805,69.23,2023-08-17,Gaming
9452,1805,110.71,2024-08-04,Gaming
9453,1805,30.96,2025-05-24,Music
9454,1805,61.28,2023-12-20,Music
9455,1805,138.69,2024-08-09,Music
9456,1805,142.96,2025-03-20,E-books
9457,1806,122.75,2024-12-04,E-books
9458,1806,123.08,2025-02-11,Music
9459,1806,36.66,2025-03-27,Music
9460,1806,38.03,2025-01-04,Streeming
9461,1807,97.37,2025-03-31,Gaming
9462,1807,113.36,2025-02-27,E-books
9463,1807,44.26,2024-09-04,Gaming
9464,1807,32.42,2023-05-27,E-books
9465,1807,74.85,2025-05-06,E-books
9466,1808,117.37,2024-04-12,E-books
9467,1808,108.86,2023-07-19,Gaming
9468,1808,34.77,2024-11-26,Cloud Storage
9469,1809,75.0,2024-09-06,Cloud Storage
9470,1809,88.69,2024-08-31,Gaming
9471,1809,28.99,2024-12-23,E-books
9472,1809,141.9,2024-07-01,Music
9473,1809,96.61,2023-12-24,Gaming
9474,1809,63.54,2023-07-27,E-books
9475,1809,43.75,2025-02-15,Gaming
9476,1809,17.43,2024-11-25,Gaming
9477,1810,100.36,2024-12-02,Streaming
9478,1810,74.0,2024-10-22,Music
9479,1811,120.21,2023-05-16,Music
9480,1811,139.61,2023-07-29,E-books
9481,1811,145.33,2023-01-24,Streaming
9482,1811,55.62,2024-12-05,Music
9483,1811,90.73,2023-10-28,E-books
9484,1811,39.97,2024-04-04,Music
9485,1811,143.75,2023-05-11,Gaming
9486,1811,121.92,2023-07-27,E-books
9487,1812,99.65,2024-10-01,E-books
9488,1812,87.09,2024-09-30,Music
9489,1813,101.46,2023-06-11,Music
9490,1813,120.51,2023-11-24,Music
9491,1813,54.83,2024-07-19,Cloud Storage
9492,1813,68.5,2024-01-16,Gaming
9493,1813,113.2,2024-01-12,Music
9494,1813,32.62,2024-04-23,Cloud Storage
9495,1814,141.87,2023-10-24,Cloud Storage
9496,1814,46.55,2024-09-13,E-books
9497,1814,123.51,2023-03-29,Gaming
9498,1814,95.57,2023-05-19,Streaming
9499,1815,135.06,2023-09-20,E-books
9500,1815,71.43,2024-11-20,E-books
9501,1815,34.41,2025-03-20,Music
9502,1816,56.36,2023-07-18,E-books
9503,1817,116.36,2024-01-07,Streaming
9504,1817,39.99,2023-06-06,Cloud Storage
9505,1817,29.36,2023-11-06,E-books
9506,1817,44.02,2024-12-29,Streaming
9507,1817,123.72,2023-04-21,Streaming
9508,1817,28.86,2024-05-22,Gaming
9509,1817,112.09,2023-05-18,Streaming
9510,1817,86.72,2024-12-04,Streaming
9511,1818,47.14,2023-11-10,Gaming
9512,1819,123.52,2023-06-28,Gaming
9513,1819,82.61,2023-12-29,E-books
9514,1819,71.37,2023-06-30,Music
9515,1819,,2023-05-22,Cloud Storage
9516,1819,103.43,2024-05-30,Music
9517,1819,43.15,2023-11-30,Gaming
9518,1819,139.4,2023-03-05,Streaming
9519,1819,38.28,2024-08-19,Cloud Storage
9520,1819,43.08,2024-04-28,Streaming
9521,1819,124.05,2023-03-09,E-books
9522,1820,25.33,2025-03-23,Cloud Storage
9523,1820,126.93,2024-12-15,Music
9524,1820,132.08,2023-10-24,Streaming
9525,1820,13.2,2024-12-29,E-books
9526,1820,33.45,2023-05-14,E-books
9527,1820,114.9,2023-07-21,Streaming
9528,1821,52.39,2024-01-27,Cloud Storage
9529,1821,101.53,2023-05-09,E-books
9530,1822,17.94,2023-02-07,Music
9531,1822,137.63,2023-10-18,Gaming
9532,1822,148.9,2025-03-07,Music
9533,1822,,2024-01-05,Streaming
9534,1823,145.44,2025-01-02,Gaming
9535,1823,16.78,2024-12-27,Music
9536,1823,26.18,2024-12-20,Streaming
9537,1823,131.34,2023-06-13,Gaming
9538,1823,67.42,2023-04-21,Music
9539,1823,17.49,2023-09-18,Streaming
9540,1823,26.23,2024-05-04,Gaming
9541,1823,24.63,2024-11-26,Streaming
9542,1823,26.93,2023-05-23,Streaming
9543,1823,72.51,2023-05-21,Cloud Storage
9544,1824,116.39,2024-09-18,Music
9545,1824,139.57,2023-04-27,Music
9546,1824,15.18,2023-10-23,Music
9547,1824,70.4,2024-06-19,Music
9548,1824,85.06,2023-07-24,Music
9549,1824,73.75,2023-07-19,Cloud Storage
9550,1824,118.73,2025-02-13,Music
9551,1824,117.01,2024-08-15,Music
9552,1824,,2024-08-12,Streaming
9553,1825,105.63,2023-08-29,E-books
9554,1825,29.69,2024-06-19,Streaming
9555,1825,90.7,2024-06-30,Music
9556,1825,31.02,2024-08-10,Gaming
9557,1825,28.03,2023-01-21,E-books
9558,1825,,2023-01-14,Cloud Storage
9559,1825,149.24,2024-06-06,Gaming
9560,1825,127.55,2025-03-24,Streaming
9561,1825,122.75,2024-10-23,E-books
9562,1826,58.33,2023-03-25,E-books
9563,1826,79.52,2025-05-13,Streaming
9564,1826,42.04,2024-02-21,Streaming
9565,1826,29.86,2024-11-16,Gaming
9566,1826,140.92,2023-11-15,Cloud Storage
9567,1826,85.55,2024-04-29,Cloud Storage
9568,1826,116.76,2025-01-17,Music
9569,1826,128.49,2024-09-07,Streaming
9570,1826,134.33,2023-03-25,Music
9571,1826,13.59,2024-01-23,Streeming
9572,1827,27.24,2023-09-10,Music
9573,1827,77.1,2023-11-07,Gaming
9574,1827,48.91,2024-12-11,E-books
9575,1827,96.72,2024-03-03,Streaming
9576,1827,70.37,2023-10-04,Streaming
9577,1827,67.73,2025-01-17,Music
9578,1827,130.4,2023-12-04,Streaming
9579,1828,54.72,2024-12-19,Streaming
9580,1828,41.06,2023-06-03,Cloud Storage
9581,1828,14.53,2025-03-31,Streaming
9582,1828,12.36,2024-05-24,Gaming
9583,1828,143.92,2023-10-31,Gaming
9584,1828,61.6,2023-03-17,Cloud Storage
9585,1829,19.08,2024-03-03,E-books
9586,1829,104.79,2024-06-08,Cloud Storage
9587,1829,49.91,2023-01-18,Music
9588,1829,142.41,2024-09-15,Gaming
9589,1829,127.82,2025-01-10,Cloud Storage
9590,1829,74.64,2025-05-28,Streaming
9591,1829,16.18,2025-03-31,Streaming
9592,1829,121.62,2023-12-21,Streaming
9593,1829,15.42,2025-05-03,Gaming
9594,1829,87.54,2025-02-17,Gaming
9595,1830,48.66,2025-02-27,Gaming
9596,1830,32.66,2023-12-19,Streaming
9597,1830,86.21,2023-12-18,Streaming
9598,1830,123.73,2023-07-14,Cloud Storage
9599,1830,72.69,2024-12-30,E-books
9600,1830,14.27,2023-05-24,Streaming
9601,1830,146.39,2023-06-09,Streaming
9602,1831,21.82,2023-12-27,Streaming
9603,1831,67.2,2025-02-15,Music
9604,1831,17.54,2023-06-01,Music
9605,1831,56.5,2025-04-12,Cloud Storage
9606,1831,60.56,2023-12-04,Cloud Storage
9607,1831,78.88,2024-11-07,Gaming
9608,1831,34.5,2023-06-10,Streeming
9609,1831,13.47,2023-10-30,Gaming
9610,1832,58.85,2023-12-07,Cloud Storage
9611,1832,72.55,2023-06-10,Gaming
9612,1832,93.46,2024-01-08,Streaming
9613,1833,26.87,2025-05-25,Cloud Storage
9614,1833,37.86,2023-07-13,Music
9615,1833,94.97,2024-12-21,Gaming
9616,1833,139.08,2023-01-23,Gaming
9617,1834,71.15,2024-12-29,Streaming
9618,1834,59.45,2025-03-26,E-books
9619,1834,43.68,2025-01-09,Gaming
9620,1834,12.66,2025-04-02,Cloud Storage
9621,1834,66.42,2024-03-21,Streaming
9622,1834,53.48,2024-06-26,E-books
9623,1834,13.49,2025-03-22,Streaming
9624,1835,72.57,2024-01-19,Gaming
9625,1836,137.95,2025-04-22,Streaming
9626,1836,114.86,2024-09-04,E-books
9627,1837,86.14,2023-11-12,Streaming
9628,1837,124.88,2023-11-01,Cloud Storage
9629,1837,90.38,2024-07-12,Music
9630,1837,103.48,2023-06-06,Streaming
9631,1838,119.82,2025-04-17,Cloud Storage
9632,1838,95.48,2024-01-03,Streaming
9633,1838,123.1,2024-07-30,E-books
9634,1838,125.04,2024-04-21,E-books
9635,1838,84.09,2024-01-12,Music
9636,1838,100.72,2024-11-08,Gaming
9637,1839,71.46,2025-01-27,Gaming
9638,1839,63.51,2023-11-08,Cloud Storage
9639,1839,24.29,2024-05-04,Streaming
9640,1839,30.78,2024-01-20,Cloud Storage
9641,1839,143.36,2024-01-20,Gaming
9642,1839,89.94,2024-09-18,Music
9643,1839,126.33,2023-04-11,Cloud Storage
9644,1839,71.17,2024-10-27,E-books
9645,1839,103.76,2023-09-29,Cloud Storage
9646,1839,91.6,2025-02-03,E-books
9647,1840,122.98,2025-03-23,Cloud Storage
9648,1840,33.12,2024-03-15,Music
9649,1840,13.68,2024-02-07,Streaming
9650,1840,82.18,2023-02-11,E-books
9651,1840,128.2,2025-02-11,Streaming
9652,1840,67.5,2023-01-20,Music
9653,1840,102.51,2023-07-25,Streaming
9654,1840,98.32,2023-07-24,Cloud Storage
9655,1841,128.95,2023-11-19,Streaming
9656,1841,42.93,2023-06-30,E-books
9657,1842,81.81,2023-12-31,E-books
9658,1842,72.8,2024-12-31,Streaming
9659,1842,21.69,2024-03-01,Streaming
9660,1842,112.33,2023-11-27,E-books
9661,1842,97.63,2024-08-07,E-books
9662,1842,14.28,2023-02-10,Streaming
9663,1842,145.87,2024-04-17,Cloud Storage
9664,1842,52.58,2025-01-09,Music
9665,1842,116.1,2024-02-23,Cloud Storage
9666,1842,,2023-05-06,Music
9667,1843,147.6,2023-12-28,Cloud Storage
9668,1843,71.27,2025-05-19,E-books
9669,1843,34.16,2023-02-19,Streaming
9670,1843,46.33,2025-04-13,Gaming
9671,1843,76.4,2024-02-01,Streaming
9672,1843,126.03,2024-11-27,Music
9673,1843,63.23,2025-03-04,Cloud Storage
9674,1843,93.4,2025-02-26,Streaming
9675,1843,140.78,2023-12-24,Gaming
9676,1843,104.41,2023-10-04,Cloud Storage
9677,1844,93.99,2024-03-23,E-books
9678,1844,136.53,2024-12-27,Gaming
9679,1844,111.67,2024-04-24,E-books
9680,1845,103.04,2025-04-09,Cloud Storage
9681,1845,16.04,2024-06-01,Music
9682,1845,109.87,2024-09-08,Streaming
9683,1845,120.62,2024-03-23,Streaming
9684,1845,59.65,2025-04-15,Gaming
9685,1845,135.94,2023-08-12,Music
9686,1845,34.78,2024-08-13,E-books
9687,1845,88.15,2024-06-23,Gaming
9688,1846,24.98,2024-02-14,E-books
9689,1846,121.7,2023-02-26,Gaming
9690,1846,35.44,2023-08-14,Streaming
9691,1846,133.87,2024-03-25,Cloud Storage
9692,1846,126.91,2024-05-10,Gaming
9693,1846,86.55,2023-05-24,Cloud Storage
9694,1847,70.1,2024-08-31,Gaming
9695,1847,81.64,2024-12-26,Streaming
9696,1847,72.15,2024-12-25,
9697,1847,57.32,2024-04-30,Music
9698,1847,32.37,2024-05-31,E-books
9699,1847,116.41,2023-02-05,Gaming
9700,1847,48.53,2023-11-18,Music
9701,1847,10.05,2023-10-21,Music
9702,1847,47.23,2024-04-16,E-books
9703,1847,107.54,2024-10-09,E-books
9704,1848,133.25,2025-01-10,Cloud Storage
9705,1849,77.13,2023-04-21,E-books
9706,1849,72.32,2023-10-19,Streaming
9707,1849,69.49,2023-08-31,Streaming
9708,1849,22.49,2025-03-16,Music
9709,1849,149.82,2025-02-04,E-books
9710,1849,135.45,2023-05-19,Music
9711,1849,60.08,2023-04-18,E-books
9712,1850,149.8,2024-11-02,Gaming
9713,1850,25.11,2024-10-24,Gaming
9714,1850,110.76,2025-05-30,Cloud Storage
9715,1851,147.34,2025-04-16,Cloud Storage
9716,1851,54.97,2023-12-24,Streaming
9717,1851,66.09,2023-03-24,Streaming
9718,1852,60.44,2024-08-18,Cloud Storage
9719,1852,79.38,2024-09-04,Streaming
9720,1852,96.28,2024-03-17,Cloud Storage
9721,1853,132.23,2023-06-17,Cloud Storage
9722,1854,13.96,2023-10-28,Gaming
9723,1854,66.29,2025-03-27,Gaming
9724,1854,115.78,2024-01-21,Streaming
9725,1854,118.14,2025-01-21,Cloud Storage
9726,1854,93.24,2023-10-22,E-books
9727,1855,86.54,2023-05-15,Streaming
9728,1856,74.64,2023-11-13,Music
9729,1856,23.57,2025-03-10,Gaming
9730,1856,47.92,2023-12-18,Streaming
9731,1856,120.22,2023-01-22,Cloud Storage
9732,1856,97.16,2024-04-22,Gaming
9733,1856,142.61,2023-11-18,Gaming
9734,1856,96.31,2023-11-26,E-books
9735,1857,107.84,2023-10-13,Gaming
9736,1857,107.51,2023-11-15,Gaming
9737,1857,53.63,2023-12-29,Gaming
9738,1857,89.41,2023-06-25,Streaming
9739,1858,57.64,2024-09-05,Cloud Storage
9740,1858,122.5,2025-04-10,Streaming
9741,1858,27.38,2025-01-12,E-books
9742,1858,105.13,2025-04-01,Gaming
9743,1858,149.26,2024-09-20,Gaming
9744,1858,134.48,2025-04-15,Cloud Storage
9745,1859,19.85,2025-03-11,Gaming
9746,1859,105.59,2025-03-28,Music
9747,1860,85.29,2023-04-02,E-books
9748,1860,123.05,2024-10-30,Gaming
9749,1860,54.01,2024-04-05,Music
9750,1860,24.0,2023-10-15,Cloud Storage
9751,1860,55.87,2023-09-25,Streaming
9752,1860,63.06,2025-05-23,Streaming
9753,1860,13.47,2023-07-29,E-books
9754,1860,52.16,2025-01-11,Cloud Storage
9755,1860,84.25,2023-10-14,Cloud Storage
9756,1860,35.05,2024-08-03,Gaming
9757,1861,105.54,2024-08-23,E-books
9758,1861,95.87,2024-03-15,Gaming
9759,1861,67.46,2024-06-30,Gaming
9760,1861,46.7,2025-05-16,Cloud Storage
9761,1861,54.06,2024-05-23,Gaming
9762,1861,115.88,2024-06-16,E-books
9763,1861,134.94,2023-10-24,Gaming
9764,1862,117.52,2024-10-16,
9765,1862,119.38,2023-02-26,E-books
9766,1862,14.04,2025-01-17,Music
9767,1862,129.99,2024-05-17,Cloud Storage
9768,1862,121.85,2024-05-05,Music
9769,1863,117.86,2024-06-20,Cloud Storage
9770,1863,17.59,2024-04-19,Cloud Storage
9771,1863,94.51,2024-06-09,Music
9772,1864,11.28,2023-07-09,Gaming
9773,1865,129.78,2025-01-29,Music
9774,1865,31.3,2024-11-26,Gaming
9775,1865,69.95,2024-01-27,Gaming
9776,1866,66.17,2023-04-09,Cloud Storage
9777,1866,95.86,2024-04-26,Streaming
9778,1866,24.51,2024-11-30,Cloud Storage
9779,1866,109.28,2025-02-17,Streaming
9780,1866,62.15,2024-01-01,Cloud Storage
9781,1867,121.56,2023-08-15,Gaming
9782,1867,149.07,2025-05-24,E-books
9783,1867,12.1,2024-01-31,E-books
9784,1867,82.28,2024-04-20,Gaming
9785,1867,109.54,2023-11-05,Music
9786,1867,37.42,2025-03-10,Music
9787,1867,90.9,2024-05-29,Clud Storage
9788,1867,140.3,2025-05-17,Cloud Storage
9789,1867,72.46,2023-05-26,Gaming
9790,1868,129.38,2023-08-16,Gaming
9791,1868,20.66,2023-05-14,Streaming
9792,1868,138.73,2025-04-06,Music
9793,1868,84.03,2024-10-08,Gaming
9794,1868,57.9,2024-03-16,Cloud Storage
9795,1869,112.13,2023-04-21,E-books
9796,1869,16.73,2023-11-10,Cloud Storage
9797,1869,146.32,2023-08-19,Music
9798,1869,61.59,2024-09-01,E-books
9799,1869,34.48,2025-01-20,Streaming
9800,1869,104.04,2023-06-19,Music
9801,1869,80.48,2024-09-13,Cloud Storage
9802,1869,121.57,2024-08-29,Streaming
9803,1869,14.4,2024-03-17,Cloud Storage
9804,1869,52.77,2024-05-19,Cloud Storage
9805,1870,57.4,2025-01-01,Music
9806,1870,128.37,2025-03-13,Streaming
9807,1870,29.59,2024-11-13,Music
9808,1870,140.85,2024-02-27,Cloud Storage
9809,1870,117.77,2023-09-09,Gaming
9810,1870,105.5,2023-09-03,Streaming
9811,1870,73.11,2023-03-30,Gaming
9812,1870,116.98,2024-09-24,Cloud Storage
9813,1871,78.5,2025-04-29,Music
9814,1871,131.47,2023-11-09,E-books
9815,1871,63.13,2024-12-08,Streaming
9816,1872,59.51,2025-05-18,E-books
9817,1872,18.51,2023-01-14,Streaming
9818,1872,94.94,2024-04-29,Music
9819,1872,125.74,2024-09-11,Cloud Storage
9820,1872,110.07,2024-11-12,Streaming
9821,1872,64.13,2023-03-11,Music
9822,1872,55.5,2023-11-19,E-books
9823,1872,126.16,2024-08-30,E-books
9824,1873,56.34,2024-10-07,Cloud Storage
9825,1873,11.65,2023-06-14,Streaming
9826,1873,82.06,2023-05-29,Gaming
9827,1873,71.68,2023-12-30,Cloud Storage
9828,1874,136.7,2023-01-19,Gaming
9829,1874,58.35,2024-12-05,Cloud Storage
9830,1874,45.57,2023-07-14,Cloud Storage
9831,1874,46.63,2024-03-19,Streaming
9832,1874,125.62,2024-10-27,E-books
9833,1874,133.06,2023-06-26,Streaming
9834,1874,76.52,2023-09-04,Music
9835,1874,73.05,2023-03-19,E-books
9836,1874,25.0,2023-08-12,Cloud Storage
9837,1875,100.11,2025-01-24,Music
9838,1875,85.13,2024-01-02,E-books
9839,1875,102.55,2023-11-26,Gaming
9840,1875,122.55,2023-10-27,E-books
9841,1876,148.34,2023-12-07,E-books
9842,1876,118.7,2023-04-09,E-books
9843,1876,18.53,2024-07-12,Gaming
9844,1876,91.03,2025-01-14,Gaming
9845,1876,24.65,2023-01-22,Gaming
9846,1876,105.34,2024-09-13,Gaming
9847,1876,42.56,2023-02-21,Streaming
9848,1877,85.66,2024-05-05,Cloud Storage
9849,1877,34.5,2025-01-15,Music
9850,1877,126.43,2023-08-05,Music
9851,1877,92.94,2024-12-15,E-books
9852,1877,42.97,2023-10-27,Streaming
9853,1877,31.13,2025-02-04,E-books
9854,1877,80.0,2024-04-24,Music
9855,1877,142.12,2023-10-28,Music
9856,1877,147.68,2023-12-18,E-books
9857,1877,139.38,2023-06-02,E-books
9858,1878,139.38,2024-12-10,Music
9859,1878,26.96,2023-02-15,Streaming
9860,1878,12.09,2024-10-07,Music
9861,1878,134.45,2025-05-14,Streaming
9862,1878,106.83,2024-04-30,Gaming
9863,1878,70.76,2025-02-02,Streaming
9864,1878,137.41,2023-12-27,E-books
9865,1878,104.01,2023-11-06,Gaming
9866,1878,110.08,2025-01-26,Streaming
9867,1879,21.71,2024-08-01,Music
9868,1879,62.17,2023-03-07,Streaming
9869,1879,50.43,2023-05-20,Music
9870,1879,135.68,2024-08-07,Cloud Storage
9871,1879,100.98,2023-08-13,Streaming
9872,1879,92.55,2023-04-18,Streaming
9873,1879,120.06,2024-08-21,Gaming
9874,1879,119.63,2023-04-07,E-books
9875,1879,,2024-11-12,Cloud Storage
9876,1880,67.21,2023-10-06,Cloud Storage
9877,1880,126.49,2023-03-13,
9878,1880,14.88,2024-11-08,Streaming
9879,1880,73.99,2023-04-22,Gaming
9880,1880,138.24,2025-05-27,Cloud Storage
9881,1881,142.08,2023-05-01,E-books
9882,1881,63.09,2023-01-27,Streaming
9883,1881,56.4,2023-06-25,Streaming
9884,1881,71.03,2023-07-16,Gaming
9885,1881,69.09,2025-02-25,Streaming
9886,1882,136.7,2024-04-23,Cloud Storage
9887,1883,131.45,2023-06-05,
9888,1883,108.57,2024-10-12,Cloud Storage
9889,1883,10.22,2024-02-28,E-books
9890,1883,55.35,2024-04-17,E-books
9891,1883,124.51,2023-10-03,Cloud Storage
9892,1884,75.72,2023-12-12,E-books
9893,1884,12.11,2023-03-31,E-books
9894,1884,116.43,2024-03-16,Gaming
9895,1884,86.75,2024-08-02,E-books
9896,1884,29.72,2023-11-30,E-books
9897,1884,89.04,2024-04-11,Music
